









Frequency of observations in the selected location(s).:
Number of taxa: 	604

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Lincoln's Sparrow (<em class="sci">Melospiza lincolnii</em>)	0.0	0.0011594	0.0	2.734E-4	4.268E-4	0.0	3.383E-4	0.0	0.0	0.0	3.97E-4	0.0	0.0	0.0	0.0	0.0	0.0012828	0.0014617	4.927E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.655E-4	0.0054779	0.0132526	0.0144042	0.0192469	0.0152307	0.0107579	0.0037267	0.0042834	8.711E-4	0.0027113	9.551E-4	3.154E-4	0.0015	
Swamp Sparrow (<em class="sci">Melospiza georgiana</em>)	0.0630281	0.0721739	0.0598371	0.0686355	0.0537772	0.0478377	0.0334912	0.0430009	0.0324881	0.0396074	0.0396983	0.0446828	0.0476751	0.0536692	0.0369112	0.0368899	0.0319534	0.0163707	0.0054201	0.0044272	0.0037372	0.0019794	0.0011394	0.0020013	0.0030056	4.885E-4	0.0018091	9.083E-4	0.0056948	0.0036521	0.0027523	0.0045403	0.0013517	0.0018843	0.003879	0.0245561	0.1229648	0.2386726	0.2678601	0.277821	0.2129584	0.1801242	0.184514	0.1611498	0.1351107	0.1203438	0.1226742	0.0728537	
Lincoln's/Swamp Sparrow (<em class="sci">Melospiza lincolnii/georgiana</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.831E-4	5.116E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.889E-4	0.0011359	0.0015498	6.724E-4	0.0012229	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Green-tailed Towhee (<em class="sci">Pipilo chlorurus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.112E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Towhee (<em class="sci">Pipilo erythrophthalmus</em>)	0.0790808	0.0797101	0.0601504	0.0820345	0.0755442	0.0631458	0.0751015	0.0860018	0.0835975	0.0883281	0.1036125	0.1103664	0.1209535	0.1703176	0.2101449	0.2155221	0.1329446	0.0849229	0.0730065	0.0693587	0.0744316	0.0684877	0.0577288	0.0647098	0.0691284	0.0639961	0.066938	0.0750833	0.0527715	0.0418327	0.0321101	0.0225123	0.0177968	0.0195968	0.0220326	0.022006	0.0532942	0.1265384	0.1512859	0.1497499	0.1085575	0.0919255	0.1212521	0.1126597	0.1098057	0.1260745	0.1463261	0.0846433	
new world sparrow sp. (<em class="sci">Passerellidae sp.</em>)	0.0020277	0.0046377	0.0028195	0.005469	0.0038412	0.0072713	0.0033829	0.0054895	0.003962	0.0063091	0.0035728	0.0051385	0.0061801	0.0024644	0.0038496	0.0034052	0.0019825	0.0027041	0.0022173	0.0030856	0.0040486	0.0023753	0.001899	3.336E-4	0.0025762	0.0039082	9.046E-4	0.0030276	0.0045558	0.002656	0.0033639	0.0064321	0.0051813	0.003957	0.0062064	0.0091613	0.0124006	0.0134926	0.01412	0.0128961	0.0139364	0.0102484	0.0085667	0.0095819	0.0112969	0.0033429	0.0022075	0.0024184	
Yellow-breasted Chat (<em class="sci">Icteria virens</em>)	0.0020277	0.0023188	6.266E-4	2.734E-4	4.268E-4	3.827E-4	0.0020298	4.575E-4	0.0	0.0	7.94E-4	2.234E-4	8.829E-4	5.476E-4	0.0011322	0.0051078	0.0468805	0.0638018	0.0718568	0.0830427	0.0912488	0.0938242	0.0877326	0.0973983	0.0815801	0.0825598	0.0615106	0.0323948	0.0121488	0.0079681	0.0085627	0.0175936	0.0117144	0.0124364	0.0074476	0.0055723	0.0051117	0.0061993	0.0019331	0.0022235	0.001467	9.317E-4	0.001318	5.807E-4	4.519E-4	0.0019102	0.0022075	9.069E-4	
Yellow-headed Blackbird (<em class="sci">Xanthocephalus xanthocephalus</em>)	3.38E-4	0.0	0.0	2.734E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.234E-4	0.0	0.0	6.793E-4	0.0	1.166E-4	0.0	0.0	1.342E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.028E-4	3.797E-4	0.0	3.058E-4	0.0011351	2.253E-4	0.0016959	1.552E-4	0.0017945	0.0	9.12E-5	2.521E-4	0.0	0.0	3.106E-4	3.295E-4	0.0015	0.0	0.0	0.0	0.0	
Bobolink (<em class="sci">Dolichonyx oryzivorus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.264E-4	9.932E-4	0.0097959	0.0157129	0.0160138	0.01033	0.0015571	7.918E-4	0.0015192	0.0026684	0.0064405	0.0195408	0.0298507	0.0281562	0.0398633	0.060425	0.1314985	0.217745	0.2545618	0.2304503	0.1546936	0.1081413	0.074309	0.0433039	0.0150445	0.0092273	2.445E-4	0.0012422	3.295E-4	0.0	0.0	0.0	0.0	0.0	
Eastern Meadowlark (<em class="sci">Sturnella magna</em>)	0.0125042	0.0110145	0.018797	0.0136724	0.0089629	0.0133946	0.0081191	0.010064	0.0130745	0.0161234	0.0111155	0.0096068	0.0085344	0.0120482	0.0101902	0.006101	0.0074636	0.0065044	0.006734	0.0044272	0.00218	0.0015835	0.0026586	0.0013342	8.587E-4	0.0014656	0.0022614	6.055E-4	3.797E-4	6.64E-4	0.0015291	1.892E-4	2.253E-4	9.422E-4	4.655E-4	0.0025501	0.0154298	0.0507795	0.0748865	0.1005003	0.0704156	0.0518634	0.0474465	0.0325203	0.0275644	0.0143266	0.0264901	0.0123942	
Western/Eastern Meadowlark (<em class="sci">Sturnella neglecta/magna</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.112E-4	0.0	0.0	0.0	2.904E-4	0.0	0.0	0.0	0.0	
Orchard Oriole (<em class="sci">Icterus spurius</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.215E-4	0.0086051	0.0435585	0.091312	0.0760067	0.0747311	0.0858599	0.0856431	0.0890736	0.0774782	0.0700467	0.0596823	0.0483635	0.0416101	0.0454133	0.0611238	0.0554449	0.0406728	0.0363224	0.0247804	0.0047108	6.206E-4	9.44E-5	9.47E-5	9.12E-5	8.4E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bullock's Oriole (<em class="sci">Icterus bullockii</em>)	1.69E-4	0.0043478	0.0031328	0.0027345	0.0017072	0.0034443	0.0023681	0.0018298	0.0015	3.505E-4	0.0011909	0.0022341	0.0035315	0.0016429	0.0036232	1.419E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.758E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Baltimore Oriole (<em class="sci">Icterus galbula</em>)	0.0256844	0.0330435	0.0288221	0.0295324	0.0247546	0.0309989	0.0219892	0.0242452	0.0225832	0.0157729	0.0115125	0.0165326	0.0188346	0.0177985	0.0124547	0.0326334	0.0953936	0.07798	0.0469738	0.0213308	0.0140143	0.0190024	0.0117736	0.0063376	0.0042937	0.0048852	0.0045228	0.0057523	0.0129081	0.0249004	0.066055	0.1621264	0.1633251	0.1188996	0.0657874	0.0391953	0.0270731	0.0193272	0.0136998	0.0095609	0.0232274	0.026087	0.0596376	0.0606852	0.0497063	0.0477555	0.0340587	0.0296252	
Bullock's/Baltimore Oriole (<em class="sci">Icterus bullockii/galbula</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.295E-4	0.0	0.0	0.0	0.0	0.0	
new world oriole sp. (<em class="sci">Icterus sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.166E-4	0.0	0.0	1.342E-4	0.0	0.0	3.798E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.4E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-winged Blackbird (<em class="sci">Agelaius phoeniceus</em>)	0.183339	0.2005797	0.1998747	0.2477441	0.2594964	0.2996556	0.3619756	0.4483074	0.4508716	0.4830004	0.4970226	0.510277	0.5512066	0.5388828	0.5600091	0.5451192	0.5316618	0.4846159	0.5555556	0.5727126	0.6060417	0.6049089	0.5708318	0.5890594	0.5839416	0.5754763	0.5558571	0.5089313	0.4384966	0.3867862	0.3733945	0.3605751	0.3095292	0.2602223	0.2322731	0.2139214	0.232677	0.2369405	0.2559254	0.2911618	0.306846	0.3335404	0.3446458	0.2993612	0.2928152	0.2574021	0.2655314	0.1883313	
Brown-headed Cowbird (<em class="sci">Molothrus ater</em>)	0.1100034	0.1327536	0.1256266	0.1430134	0.1361502	0.1354765	0.1390392	0.1541629	0.1481775	0.1535226	0.1762604	0.2274352	0.3013537	0.3157174	0.3283514	0.3324347	0.3057726	0.2346708	0.2390572	0.2206869	0.2080349	0.2034838	0.1511584	0.1744496	0.1404036	0.1319003	0.1144279	0.0887072	0.0926348	0.0913015	0.0932722	0.0921302	0.0639784	0.0442811	0.0290147	0.0262561	0.0283037	0.0310876	0.0453858	0.0777098	0.094621	0.0919255	0.1255354	0.1144019	0.1292363	0.1289398	0.1397036	0.1024788	
Rusty Blackbird (<em class="sci">Euphagus carolinus</em>)	0.0294018	0.0295652	0.0234962	0.0382827	0.0298762	0.0260237	0.0253721	0.0256176	0.0265452	0.0248861	0.0281858	0.0357462	0.0388464	0.0254655	0.0190217	0.0129115	0.0030321	2.193E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.611E-4	0.0052064	0.0145866	0.0239536	0.0462479	0.0638142	0.0677019	0.1011532	0.0711382	0.0700407	0.0549188	0.0441501	0.0266022	
Brewer's Blackbird (<em class="sci">Euphagus cyanocephalus</em>)	5.069E-4	0.0014493	9.398E-4	0.0013672	8.536E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.317E-4	0.0059308	0.0	0.0	0.0	9.461E-4	0.0087666	
Rusty/Brewer's Blackbird (<em class="sci">Euphagus carolinus/cyanocephalus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.97E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	
Common Grackle (<em class="sci">Quiscalus quiscula</em>)	0.147685	0.1768116	0.1632206	0.2335247	0.2458387	0.2797551	0.3223951	0.3728271	0.405309	0.381353	0.3620484	0.3684093	0.4131842	0.4167579	0.4227808	0.4294835	0.4710204	0.3985968	0.4435411	0.4894017	0.5247586	0.5566112	0.4895556	0.4533022	0.4096179	0.3527113	0.3337856	0.2833787	0.2965072	0.2742364	0.2825688	0.3083617	0.2885785	0.2459016	0.1841738	0.1216471	0.0783794	0.0706537	0.065221	0.0962757	0.1599022	0.1428571	0.1693575	0.1733449	0.1879801	0.1585482	0.1630401	0.1324063	
Boat-tailed Grackle (<em class="sci">Quiscalus major</em>)	0.0410612	0.042029	0.0482456	0.0453924	0.0448143	0.0375048	0.0361976	0.0516926	0.0439778	0.0546793	0.0714569	0.0788651	0.1053561	0.1319825	0.15625	0.1522418	0.1531195	0.1587371	0.1823109	0.1935873	0.2011834	0.1927949	0.1883783	0.1757839	0.153714	0.1450904	0.1126187	0.1017257	0.0763098	0.0813413	0.0730887	0.0580779	0.0292859	0.0382514	0.0609775	0.0684737	0.0768648	0.0700155	0.0690032	0.0594775	0.0391198	0.0236025	0.0158155	0.017712	0.0203344	0.0291309	0.0447808	0.0338573	
Boat-tailed/Great-tailed Grackle (<em class="sci">Quiscalus major/mexicanus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.892E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grackle sp. (<em class="sci">Quiscalus sp.</em>)	3.38E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.838E-4	0.0	1.462E-4	0.0	0.0	0.0	0.0	3.798E-4	0.0	0.0	0.0	4.523E-4	3.028E-4	3.797E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.112E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
blackbird sp. (<em class="sci">Icteridae sp.</em>)	0.0035485	0.0055072	0.0015664	0.0049221	0.0038412	0.0045924	0.0050744	0.0054895	0.0047544	0.0024536	0.0043668	0.0040214	0.0017657	0.0027382	6.793E-4	0.0011351	0.0012828	8.039E-4	0.0016424	5.366E-4	0.0024914	7.918E-4	0.0022788	0.0010007	0.0021468	9.77E-4	0.0022614	0.0015138	0.0034169	0.001328	0.0018349	0.0034052	0.004055	0.0024496	0.0027929	0.0034945	0.0023665	0.0033731	0.0046226	0.0093385	0.0066015	0.0099379	0.0095552	0.0052265	0.00723	0.008596	0.0078839	0.0039299	
Ovenbird (<em class="sci">Seiurus aurocapilla</em>)	1.69E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071194	0.0806159	0.1574915	0.1906706	0.1493824	0.1018313	0.0847867	0.0769231	0.0502771	0.0565894	0.0406938	0.0223272	0.0107474	0.003166	0.0060551	0.008732	0.0152722	0.0370031	0.0722664	0.0488849	0.0629357	0.0338247	0.0253117	0.0152404	0.0123986	0.0036981	5.559E-4	2.445E-4	9.317E-4	3.295E-4	0.0	0.0	0.0	0.0	0.0	
Worm-eating Warbler (<em class="sci">Helmitheros vermivorum</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019168	0.0244565	0.0824347	0.0826822	0.0562011	0.045742	0.0426617	0.0407973	0.023753	0.0208887	0.0130087	0.0072993	0.0053737	0.0058797	0.0063579	0.0178436	0.0275564	0.0379205	0.038025	0.0189232	0.0124364	0.0044996	2.833E-4	1.893E-4	9.12E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Louisiana Waterthrush (<em class="sci">Parkesia motacilla</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011886	0.0	7.94E-4	0.0055853	0.0197175	0.0314896	0.03125	0.0354711	0.0299708	0.0200248	0.0197914	0.0131473	0.00872	0.0039588	0.0030384	0.0026684	0.0021468	0.0024426	0.0067843	0.0130185	0.022779	0.0202523	0.0131498	0.0075672	0.0011264	7.537E-4	3.103E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Waterthrush (<em class="sci">Parkesia noveboracensis</em>)	5.069E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.058E-4	0.0089387	0.0299708	0.0298911	0.017492	0.0083177	0.0015	0.0	0.0	0.0	0.0	4.885E-4	4.523E-4	0.0099909	0.0501139	0.0740372	0.0954128	0.1829361	0.1854021	0.2144338	0.1343677	0.0701738	0.0385271	0.0147689	0.0039502	0.0020011	2.445E-4	0.0	3.295E-4	0.0	0.0	0.0	0.0	0.0	
Louisiana/Northern Waterthrush (<em class="sci">Parkesia motacilla/noveboracensis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.738E-4	0.0	0.0	0.0	1.462E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.885E-4	4.523E-4	0.0072661	0.0231587	0.0179283	0.0152905	0.0087022	4.506E-4	0.0015	1.552E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Golden-winged Warbler (<em class="sci">Vermivora chrysoptera</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.332E-4	0.0	0.0012318	1.342E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.797E-4	6.64E-4	0.0015291	0.0056754	0.0018022	0.0054645	0.0027929	7.556E-4	7.573E-4	6.382E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-winged Warbler (<em class="sci">Vermivora cyanoptera</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.529E-4	0.0078036	0.0202915	0.0073083	0.004681	0.0029514	0.0015571	0.0	0.0015	3.336E-4	4.294E-4	0.0	0.0	3.028E-4	0.0053151	0.0239044	0.0370031	0.0624291	0.030187	0.0237422	0.006827	0.0026445	0.0013253	6.382E-4	1.681E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Golden-winged x Blue-winged Warbler (hybrid) (<em class="sci">Vermivora chrysoptera x cyanoptera</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.058E-4	1.892E-4	2.253E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Brewster's Warbler (hybrid) (<em class="sci">Vermivora chrysoptera x cyanoptera (F1 hybrid)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.058E-4	1.892E-4	4.506E-4	1.884E-4	1.552E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lawrence's Warbler (hybrid) (<em class="sci">Vermivora chrysoptera x cyanoptera (F2 backcross)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.64E-4	0.0	9.459E-4	2.253E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Golden-winged/Blue-winged Warbler (<em class="sci">Vermivora chrysoptera/cyanoptera</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.166E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.058E-4	0.0	0.0	1.884E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-and-white Warbler (<em class="sci">Mniotilta varia</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026486	0.0309419	0.0717844	0.1305335	0.1867055	0.1338157	0.0911555	0.0457472	0.0205543	0.0122724	0.0102545	0.0070047	0.0051524	0.0024426	0.0040706	0.012413	0.0307517	0.0856574	0.1275229	0.2472569	0.2108583	0.2630488	0.240031	0.1850208	0.1464407	0.1079406	0.0305934	0.009005	0.001467	3.106E-4	9.885E-4	5.807E-4	4.519E-4	0.0	0.0	0.0	
Prothonotary Warbler (<em class="sci">Protonotaria citrea</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004655	0.0427989	0.0812997	0.0790671	0.0667251	0.0684898	0.0537966	0.0432887	0.0387965	0.033422	0.0236825	0.0098755	0.0087934	0.0076888	0.0130185	0.0220197	0.0235724	0.017737	0.0143776	0.0067583	0.0022612	9.31E-4	9.44E-5	0.0	0.0	0.0	0.0	0.0	0.0	3.295E-4	0.0	0.0	0.0	0.0	0.0	
Swainson's Warbler (<em class="sci">Limnothlypis swainsonii</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016429	0.0185688	0.0231271	0.0202915	0.0184901	0.0136323	0.0096592	0.0046714	0.0023753	0.001899	0.003002	0.0	9.77E-4	0.0022614	0.0018165	7.593E-4	9.96E-4	0.0	0.0	0.0	1.884E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tennessee Warbler (<em class="sci">Leiothlypis peregrina</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.419E-4	0.0012828	0.0038003	0.0034491	0.002549	3.114E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0021193	0.0026576	0.0039841	0.0067278	0.0228907	0.0241045	0.043339	0.0308766	0.0287117	0.0232866	0.0315434	0.0159691	0.0102279	0.003423	0.0043478	0.0049423	5.807E-4	0.0	0.0	0.0012614	0.0	
Orange-crowned Warbler (<em class="sci">Leiothlypis celata</em>)	0.0187563	0.0133333	0.0087719	0.0076565	0.006402	0.0080367	0.009134	0.0073193	0.0130745	0.0140203	0.0123065	0.0053619	0.0044144	0.003012	0.0024909	2.838E-4	5.831E-4	7.31E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.722E-4	0.0034078	0.0107576	0.0110103	0.0111173	0.0171149	0.0304348	0.0408567	0.0481998	0.0311794	0.0377268	0.037843	0.019347	
Nashville Warbler (<em class="sci">Leiothlypis ruficapilla</em>)	0.0079419	0.0028986	0.0012531	0.0019141	8.536E-4	3.827E-4	0.0013532	0.0027447	7.924E-4	0.002103	7.94E-4	6.702E-4	0.0	0.0	0.0	0.0034052	0.0148105	0.0086969	0.0032028	1.342E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.32E-4	0.0027523	0.0079455	0.0117144	0.0327869	0.0308766	0.0294673	0.0381484	0.0419364	0.019415	0.0118955	0.0075795	0.010559	0.0059308	0.010453	0.0022594	0.0038204	0.0053611	0.0012092	
Leiothlypis sp. (<em class="sci">Leiothlypis sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.106E-4	3.295E-4	0.0	4.519E-4	4.776E-4	0.0	0.0	
Connecticut Warbler (<em class="sci">Oporornis agilis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.892E-4	0.0033791	0.012248	0.0153607	0.0101058	0.0078569	0.00547	0.0021852	1.112E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mourning Warbler (<em class="sci">Geothlypis philadelphia</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.654E-4	0.0014782	0.0021465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.32E-4	0.0015291	0.0056754	0.004055	0.0082909	0.0013964	0.0032112	0.0017039	8.205E-4	8.4E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Connecticut/MacGillivray's/Mourning Warbler (<em class="sci">Oporornis/Geothlypis sp. (Mourning-type)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.552E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Kentucky Warbler (<em class="sci">Geothlypis formosa</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.257E-4	0.0078134	0.0054082	0.0027921	0.0016099	0.0	0.0011876	7.596E-4	3.336E-4	0.0017175	0.0	0.0	0.0	0.0	0.0	0.0	3.784E-4	4.506E-4	0.0	1.552E-4	9.44E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Yellowthroat (<em class="sci">Geothlypis trichas</em>)	0.0016898	5.797E-4	6.266E-4	0.0013672	8.536E-4	7.654E-4	3.383E-4	0.0	0.0	0.0010515	7.94E-4	0.0011171	0.0041201	0.0418949	0.1548913	0.2410613	0.3421574	0.3239056	0.3565739	0.3099007	0.2977266	0.3004751	0.2791493	0.3095397	0.3065693	0.3375672	0.3211217	0.2703603	0.1993166	0.1384462	0.1400612	0.2572834	0.294661	0.3435086	0.3438324	0.3163959	0.2778304	0.2607348	0.1436376	0.0732629	0.0266504	0.0114907	0.0049423	0.0075494	0.0040669	0.0038204	0.0034689	0.0018138	
Hooded Warbler (<em class="sci">Setophaga citrina</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.943E-4	0.0024644	0.026721	0.0607264	0.0550437	0.0423153	0.0402398	0.0260263	0.0140143	0.010293	0.0091151	0.0076718	0.0025762	0.0039082	0.0018091	0.001211	0.001139	0.0033201	0.004893	0.0049187	0.0038297	0.003957	0.0026377	0.0020778	0.0016092	1.823E-4	8.4E-5	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
