









Frequency of observations in the selected location(s).:
Number of taxa: 	929

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Mute Swan (<em class="sci">Cygnus olor</em>)	0.083986	0.0862187	0.0837202	0.0782494	0.0782576	0.0598725	0.0522541	0.0816292	0.082269	0.0781594	0.0793566	0.0781798	0.076915	0.0725577	0.0725895	0.0678563	0.0545974	0.0498965	0.0493595	0.048276	0.0424763	0.0394186	0.0352452	0.0344558	0.0377548	0.0383906	0.0413223	0.0485273	0.0523816	0.0547916	0.0579695	0.0567662	0.0597162	0.0567633	0.0585281	0.0594508	0.0626627	0.062112	0.0683855	0.0664006	0.0772545	0.0737019	0.0771857	0.0812239	0.0774425	0.0748634	0.0713823	0.0762224	
Black Swan (<em class="sci">Cygnus atratus</em>)	1.86E-5	0.0	1.251E-4	6.11E-5	0.0	1.1E-5	1.51E-5	0.0015	0.0	0.0	0.0015	0.0	9.6E-6	0.0	9.6E-6	0.0	0.0	0.0	0.0	7.2E-6	0.0015	0.0	0.0	0.0	1.5E-5	0.0	7.11E-5	0.0	1.77E-5	1.79E-5	3.47E-5	2.26E-5	8.67E-5	0.0	1.46E-5	1.23E-5	1.47E-5	2.76E-5	3.04E-5	3.39E-5	3.14E-5	0.0	1.75E-5	4.04E-5	3.76E-5	3.72E-5	0.0015	0.0015	
Black-necked Swan (<em class="sci">Cygnus melancoryphus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Trumpeter Swan (<em class="sci">Cygnus buccinator</em>)	0.0040885	0.0043535	0.0042799	0.0037252	0.0057779	0.0045299	0.0029883	0.0050188	0.0070438	0.0074019	0.0071981	0.0057636	0.007681	0.0080507	0.0068932	0.0060577	0.0049017	0.0047733	0.0046535	0.0060868	0.004512	0.0049923	0.0042404	0.0035179	0.0034146	0.0050104	0.0047276	0.0056071	0.0046785	0.0066436	0.0083953	0.0091864	0.0093794	0.0073852	0.006263	0.0056567	0.0057956	0.0063878	0.0053785	0.0056182	0.0057237	0.0052609	0.0037114	0.0037067	0.003179	0.0027314	0.0027321	0.0023391	
Tundra Swan (<em class="sci">Cygnus columbianus</em>)	0.0133923	0.0135681	0.014917	0.0154606	0.0157978	0.0121977	0.0098274	0.0215717	0.0269091	0.0368425	0.0224051	0.0120341	0.0060569	0.0025641	0.0013153	6.106E-4	2.661E-4	1.135E-4	7.72E-5	6.49E-5	1.213E-4	2.6E-5	4.13E-5	1.2E-5	1.797E-4	6.77E-5	3.55E-5	3.8E-5	0.0015	0.0015	6.94E-5	1.13E-5	5.78E-5	5.94E-5	1.46E-5	7.36E-5	1.177E-4	5.243E-4	0.0014282	0.0031878	0.0082396	0.0131605	0.0159308	0.0202453	0.0171363	0.0157568	0.0116549	0.0124488	
Trumpeter x Tundra Swan (hybrid) (<em class="sci">Cygnus buccinator x columbianus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.45E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.32E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Trumpeter/Tundra Swan (<em class="sci">Cygnus buccinator/columbianus</em>)	6.147E-4	6.727E-4	5.381E-4	4.275E-4	5.558E-4	4.861E-4	5.22E-4	6.451E-4	8.021E-4	0.0012021	0.0010997	7.034E-4	7.07E-4	5.055E-4	1.44E-4	1.166E-4	4.2E-5	4.67E-5	1.54E-5	5.77E-5	3.64E-5	2.6E-5	4.13E-5	1.2E-5	0.0	0.0	3.55E-5	0.0	1.77E-5	1.79E-5	1.73E-5	1.13E-5	1.45E-5	2.97E-5	0.0	2.45E-5	4.41E-5	9.66E-5	3.343E-4	5.2E-4	8.334E-4	7.655E-4	0.0012955	0.0013344	9.217E-4	6.503E-4	4.738E-4	7.759E-4	
Whooper Swan (<em class="sci">Cygnus cygnus</em>)	0.0	0.0	0.0	0.0015	0.0	0.0	3.78E-5	1.032E-4	8.77E-5	1.11E-5	4.44E-5	1.51E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	1.78E-5	0.0015	1.77E-5	3.57E-5	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	1.52E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
swan sp. (<em class="sci">Cygnus sp.</em>)	9.22E-4	0.0010535	0.0010262	0.0011196	0.0011263	9.17E-4	0.0010138	0.0012386	0.0011781	0.001703	0.0012774	8.245E-4	6.783E-4	4.779E-4	4.896E-4	3.156E-4	2.801E-4	2.737E-4	2.238E-4	2.885E-4	1.213E-4	2.73E-4	2.065E-4	1.325E-4	2.097E-4	8.46E-5	1.955E-4	1.266E-4	2.472E-4	2.322E-4	2.255E-4	1.129E-4	3.035E-4	2.08E-4	2.774E-4	2.209E-4	2.206E-4	1.932E-4	2.887E-4	4.183E-4	6.447E-4	0.0010261	0.0012079	0.0014018	9.405E-4	9.476E-4	8.212E-4	0.0010571	
goose sp. (<em class="sci">Anatidae (goose sp.)</em>)	5.215E-4	4.569E-4	3.254E-4	5.394E-4	4.973E-4	3.094E-4	4.388E-4	8.515E-4	0.001692	0.0016362	7.998E-4	5.597E-4	4.49E-4	3.492E-4	2.784E-4	2.607E-4	3.081E-4	2.27E-4	2.084E-4	3.462E-4	1.941E-4	1.56E-4	1.514E-4	1.566E-4	2.396E-4	1.354E-4	8.89E-5	1.266E-4	2.119E-4	1.072E-4	3.816E-4	5.078E-4	3.324E-4	2.823E-4	2.336E-4	2.577E-4	4.707E-4	5.795E-4	8.508E-4	0.0010174	0.001085	8.144E-4	7.878E-4	9.705E-4	0.0010534	9.848E-4	7.265E-4	5.061E-4	
Egyptian Goose (<em class="sci">Alopochen aegyptiaca</em>)	0.0	0.0	2.5E-5	1.02E-5	1.46E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	6.95E-5	7.2E-6	0.0	0.0	1.38E-5	1.2E-5	5.99E-5	0.0	0.0	0.0015	1.77E-5	0.0	0.0	0.0	0.0	0.0	1.46E-5	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	1.12E-5	
Ruddy Shelduck (<em class="sci">Tadorna ferruginea</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	9.6E-6	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2E-5	0.0	1.69E-5	1.78E-5	0.0	1.77E-5	5.36E-5	1.73E-5	9.03E-5	2.89E-5	4.46E-5	5.84E-5	4.91E-5	0.0	2.76E-5	0.0	0.0	6.29E-5	3.26E-5	0.0	0.0	0.0	1.86E-5	0.0	0.0	
South African Shelduck (<em class="sci">Tadorna cana</em>)	0.0015	0.0	0.0	1.02E-5	0.0015	0.0015	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.14E-5	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	
Paradise Shelduck (<em class="sci">Tadorna variegata</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.12E-5	
Common Shelduck (<em class="sci">Tadorna tadorna</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.36E-5	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Muscovy Duck (<em class="sci">Cairina moschata</em>)	0.0010896	0.0012058	8.51E-4	7.328E-4	8.045E-4	3.204E-4	3.556E-4	6.58E-4	7.771E-4	6.011E-4	7.998E-4	4.009E-4	5.637E-4	5.606E-4	4.992E-4	4.048E-4	2.101E-4	2.337E-4	2.161E-4	2.813E-4	3.275E-4	5.07E-4	3.304E-4	2.891E-4	4.044E-4	2.201E-4	2.666E-4	5.443E-4	4.237E-4	4.643E-4	6.071E-4	3.837E-4	4.336E-4	4.161E-4	5.548E-4	4.908E-4	5.295E-4	4.277E-4	5.166E-4	5.087E-4	5.504E-4	7.004E-4	8.228E-4	6.874E-4	9.593E-4	7.432E-4	7.422E-4	0.0010683	
Wood Duck (<em class="sci">Aix sponsa</em>)	0.0120047	0.0133904	0.0132025	0.0139644	0.0117021	0.0103415	0.01041	0.0267969	0.0438292	0.072839	0.0940416	0.121271	0.1347135	0.1360812	0.1332456	0.1330507	0.112668	0.0935176	0.0848819	0.0721039	0.06386	0.0624561	0.0574524	0.0557918	0.0584218	0.0636796	0.0714654	0.0800942	0.0900392	0.0939208	0.1007788	0.1061405	0.1104431	0.1091728	0.1031724	0.1056739	0.1044967	0.0961204	0.0837157	0.0716458	0.0557119	0.0385041	0.0290781	0.0216606	0.0175878	0.0146048	0.0128867	0.0111219	
Mandarin Duck (<em class="sci">Aix galericulata</em>)	2.98E-4	3.554E-4	1.627E-4	1.323E-4	1.17E-4	3.31E-5	5.3E-5	6.45E-5	7.52E-5	7.79E-5	8.89E-5	3.78E-5	0.0015	0.0015	0.0	6.9E-6	1.4E-5	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0015	6.9E-5	7.6E-5	1.47E-4	4.56E-4	2.606E-4	2.626E-4	5.257E-4	6.772E-4	6.132E-4	3.474E-4	4.048E-4	
Garganey (<em class="sci">Spatula querquedula</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.6E-6	0.0015	0.0	0.0	0.0	0.0	5.579E-4	6.89E-4	4.13E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-winged Teal (<em class="sci">Spatula discors</em>)	0.0012293	7.615E-4	5.131E-4	4.071E-4	3.657E-4	1.878E-4	6.81E-5	2.193E-4	6.392E-4	0.0021705	0.0055096	0.0157403	0.0307622	0.037037	0.0353491	0.0284707	0.0145509	0.0091395	0.0081263	0.0097071	0.0061374	0.0043813	0.003139	0.0027709	0.0026358	0.0033008	0.0033769	0.0046072	0.0067441	0.01293	0.0214567	0.0289474	0.0349597	0.0289017	0.0259573	0.0246883	0.02102	0.0146105	0.0110304	0.0066921	0.0043871	0.0016288	8.228E-4	7.413E-4	3.198E-4	3.53E-4	1.737E-4	1.125E-4	
Cinnamon Teal (<em class="sci">Spatula cyanoptera</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11E-5	3.782E-4	1.242E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.52E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-winged x Cinnamon Teal (hybrid) (<em class="sci">Spatula discors x cyanoptera</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11E-5	7.6E-6	0.0	0.0	0.0	0.0	7.0E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.661E-4	6.52E-5	1.75E-5	1.35E-5	0.0	0.0	0.0	0.0	
Blue-winged/Cinnamon Teal (<em class="sci">Spatula discors/cyanoptera</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.23E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Shoveler (<em class="sci">Spatula clypeata</em>)	0.0424866	0.0376326	0.0349147	0.0357761	0.0341408	0.0267598	0.0223406	0.0381633	0.040934	0.0543287	0.0608504	0.0601098	0.0683264	0.0529823	0.0382581	0.0233117	0.0116659	0.0068629	0.0046998	0.005618	0.0038207	0.0024572	0.0018173	9.638E-4	9.135E-4	0.0010156	9.064E-4	0.0011391	0.0013594	0.003036	0.0080831	0.0136894	0.0202041	0.0201049	0.0205556	0.0246147	0.0297721	0.0356778	0.0420554	0.0434871	0.0541395	0.0494983	0.0481951	0.0464753	0.0430383	0.0386488	0.0312377	0.0341415	
Blue-winged Teal x Northern Shoveler (hybrid) (<em class="sci">Spatula discors x clypeata</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25E-5	1.11E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.7E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.38E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Gadwall (<em class="sci">Mareca strepera</em>)	0.060135	0.0606945	0.0608818	0.0565598	0.0521034	0.0386039	0.0315477	0.0562257	0.0588567	0.0618753	0.0649049	0.0613427	0.0589927	0.0491223	0.0414167	0.0316059	0.0218404	0.0204086	0.018668	0.0181305	0.0158043	0.0135209	0.0117713	0.0087826	0.0085364	0.009513	0.0086732	0.0091891	0.0094276	0.0091796	0.0101993	0.0121207	0.0149435	0.0163455	0.0180884	0.0222833	0.0281247	0.0360503	0.0425719	0.0469801	0.0563095	0.0554108	0.0575085	0.06265	0.0553215	0.0527519	0.0494465	0.0504926	
Eurasian Wigeon (<em class="sci">Mareca penelope</em>)	0.0023003	0.0020688	0.0019772	0.0013842	0.0011263	8.618E-4	6.733E-4	0.0022707	0.0023939	0.0046304	0.0046987	0.0027457	0.0018152	0.0015532	6.336E-4	5.969E-4	3.501E-4	1.001E-4	1.389E-4	2.957E-4	8.49E-5	2.6E-5	3.167E-4	8.43E-5	1.5E-5	1.69E-5	0.0	6.33E-5	1.77E-5	0.0	5.2E-5	1.693E-4	9.105E-4	4.309E-4	6.424E-4	4.54E-4	6.031E-4	0.0010209	0.001413	0.0017408	0.0027832	0.0028015	0.0025909	0.0020623	0.0023513	0.0015051	0.0015161	8.322E-4	
American Wigeon (<em class="sci">Mareca americana</em>)	0.0282468	0.026438	0.0276815	0.024631	0.0245305	0.0206057	0.0193371	0.0480073	0.0590447	0.0709356	0.0718586	0.0629538	0.0508054	0.0376987	0.0232813	0.0153467	0.0070584	0.0040056	0.0033338	0.0033247	0.0024501	0.0016251	0.0016108	0.0011204	0.0011981	0.0023867	0.0021505	0.0028352	0.0027012	0.0031968	0.0035038	0.0052929	0.0117496	0.0136707	0.0152853	0.0210808	0.0278011	0.0334842	0.0390623	0.0421306	0.0475195	0.0446935	0.0392143	0.0384149	0.0301719	0.0277231	0.0240994	0.0238743	
Gadwall x American Wigeon (hybrid) (<em class="sci">Mareca strepera x americana</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.29E-5	6.27E-5	1.11E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian x American Wigeon (hybrid) (<em class="sci">Mareca penelope x americana</em>)	1.211E-4	8.88E-5	1.877E-4	1.934E-4	1.17E-4	7.73E-5	5.3E-5	2.064E-4	1.629E-4	1.002E-4	6.66E-5	4.54E-5	2.87E-5	8.27E-5	2.88E-5	6.9E-6	0.0	0.0	0.0	0.0	0.0	5.2E-5	6.88E-5	8.43E-5	3.0E-5	1.69E-5	0.0	0.0	0.0	0.0	0.0	0.0	1.45E-5	0.0	1.46E-5	0.0	2.94E-5	2.76E-5	7.6E-5	9.04E-5	2.673E-4	1.629E-4	3.501E-4	2.426E-4	1.693E-4	3.53E-4	3.001E-4	6.75E-5	
Eurasian/American Wigeon (<em class="sci">Mareca penelope/americana</em>)	1.86E-5	0.0	0.0	0.0	1.46E-5	0.0	0.0	0.0	1.25E-5	1.11E-5	1.11E-5	7.6E-6	9.6E-6	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.78E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.23E-5	0.0	1.38E-5	0.0	1.13E-5	0.0	0.0	5.25E-5	1.35E-5	0.0	0.0	0.0	0.0	
Mallard (<em class="sci">Anas platyrhynchos</em>)	0.281248	0.2844088	0.284799	0.2536692	0.2538617	0.1994166	0.1756455	0.2846637	0.299911	0.3318826	0.3437083	0.3555382	0.356717	0.3507582	0.3434971	0.3393979	0.3065283	0.2822017	0.2702655	0.2490318	0.2132426	0.1838841	0.1642757	0.1512439	0.149851	0.1639386	0.1742113	0.1983748	0.2165531	0.2367218	0.2461015	0.2493652	0.2477961	0.2458802	0.2465071	0.2546137	0.2656988	0.2704672	0.2867605	0.3023637	0.3196949	0.320933	0.3241833	0.3273083	0.3058388	0.2904604	0.2669572	0.2658225	
Muscovy Duck x Mallard (hybrid) (<em class="sci">Cairina moschata x Anas platyrhynchos</em>)	3.73E-5	8.88E-5	6.26E-5	1.12E-4	7.31E-5	3.31E-5	6.81E-5	1.548E-4	1.128E-4	6.68E-5	6.66E-5	8.32E-5	8.6E-5	4.6E-5	4.8E-5	2.74E-5	0.0	0.0	1.54E-5	4.33E-5	1.21E-5	3.9E-5	4.13E-5	0.0	0.0	3.39E-5	0.0	0.0	1.77E-5	0.0	1.73E-5	1.13E-5	2.89E-5	2.97E-5	0.0	0.0	0.0	0.0	1.52E-5	1.13E-5	6.29E-5	1.63E-5	0.0	5.39E-5	5.64E-5	0.0	4.74E-5	3.37E-5	
Wood Duck x Mallard (hybrid) (<em class="sci">Aix sponsa x Anas platyrhynchos</em>)	0.0	1.27E-5	0.0	0.0	0.0	1.1E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13E-5	1.45E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Shoveler x Mallard (hybrid) (<em class="sci">Spatula clypeata x Anas platyrhynchos</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Gadwall x Mallard (hybrid) (<em class="sci">Mareca strepera x Anas platyrhynchos</em>)	0.0	0.0	0.0	0.0	1.46E-5	1.1E-5	7.6E-6	1.29E-5	2.51E-5	3.34E-5	4.44E-5	0.0	0.0	9.2E-6	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.86E-5	0.0	0.0	
American Wigeon x Mallard (hybrid) (<em class="sci">Mareca americana x Anas platyrhynchos</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25E-5	4.45E-5	4.44E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.79E-5	0.0	0.0	0.0	1.49E-5	0.0	0.0	0.0	1.38E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.86E-5	0.0	0.0	
Mallard/Mexican Duck (<em class="sci">Anas platyrhynchos/diazi</em>)	0.0	0.0	0.0	1.02E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Black Duck (<em class="sci">Anas rubripes</em>)	0.1292386	0.1351856	0.1447271	0.1279389	0.1267041	0.0950071	0.0778781	0.1295462	0.1331671	0.130774	0.1277326	0.1138585	0.0894587	0.0671997	0.0473882	0.0288617	0.0187663	0.0168836	0.0168159	0.0165295	0.01709	0.014665	0.0130242	0.0126498	0.0141075	0.0167239	0.0220919	0.0271748	0.0326966	0.0371111	0.0404329	0.0396348	0.0400035	0.0398829	0.042031	0.0504933	0.0615448	0.0731078	0.0904312	0.1025966	0.120151	0.1269138	0.1306852	0.1367839	0.1299236	0.1306069	0.1298779	0.1270973	
Mallard x American Black Duck (hybrid) (<em class="sci">Anas platyrhynchos x rubripes</em>)	0.0067986	0.0063335	0.0081718	0.0074198	0.0061582	0.0058116	0.0040399	0.0059993	0.0072694	0.0059883	0.005654	0.0042282	0.0040411	0.002656	0.0026881	0.0020101	0.0014985	0.0013219	0.0015126	0.0014063	0.0010552	0.0011051	0.0010188	9.156E-4	0.0010034	0.0011003	0.0013863	0.0015442	0.0015007	0.0020002	0.0021335	0.001659	0.0017487	0.001902	0.0017811	0.0017301	0.0020593	0.0025248	0.0027348	0.0042051	0.0047803	0.0052609	0.005602	0.0060655	0.0059065	0.0063919	0.0061275	0.0065337	
Mallard/American Black Duck (<em class="sci">Anas platyrhynchos/rubripes</em>)	8.847E-4	9.138E-4	0.0010887	0.0010483	9.362E-4	8.286E-4	8.776E-4	0.0010579	0.0011781	0.0010018	0.0013108	0.0011119	0.00107	0.0010293	6.816E-4	6.517E-4	5.042E-4	4.473E-4	3.781E-4	3.75E-4	3.881E-4	4.42E-4	3.717E-4	4.939E-4	6.29E-4	0.0011849	0.0015285	0.0018986	0.0017655	0.0018216	0.0023937	0.0015913	0.0014741	0.0015157	0.0013285	0.0013129	0.0012062	8.692E-4	0.0010787	0.0013791	0.0014624	0.0014496	0.001488	0.001604	0.0014108	0.0016166	0.0014055	0.0013382	
Mottled Duck (<em class="sci">Anas fulvigula</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.665E-4	1.361E-4	1.337E-4	5.147E-4	2.496E-4	3.43E-5	0.0	0.0	7.7E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.367E-4	5.65E-5	1.57E-5	1.466E-4	1.75E-5	0.0	0.0	0.0	0.0	0.0	
Mallard/Mottled Duck (<em class="sci">Anas platyrhynchos/fulvigula</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Black/Mottled Duck (<em class="sci">Anas rubripes/fulvigula</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.63E-5	0.0	0.0	0.0	0.0	0.0	0.0	
White-cheeked Pintail (<em class="sci">Anas bahamensis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.86E-5	0.0	0.0	
Northern Pintail (<em class="sci">Anas acuta</em>)	0.0183935	0.0168681	0.0159556	0.0141781	0.0136622	0.011369	0.0110682	0.0308222	0.0408964	0.0515683	0.0427775	0.0340978	0.0248963	0.0155409	0.0098021	0.0070594	0.0032631	0.0018893	0.001474	0.0010241	4.003E-4	3.64E-4	9.64E-5	1.325E-4	1.947E-4	3.216E-4	6.398E-4	7.341E-4	0.0014124	0.0027146	0.0038854	0.0052929	0.0089314	0.0111298	0.0129787	0.0160867	0.0223144	0.0254546	0.0316175	0.0321151	0.0331944	0.0270213	0.0253317	0.0209597	0.018359	0.0154967	0.0132499	0.0128312	
Gadwall x Northern Pintail (hybrid) (<em class="sci">Mareca strepera x Anas acuta</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.47E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mallard x Northern Pintail (hybrid) (<em class="sci">Anas platyrhynchos x acuta</em>)	5.59E-5	6.35E-5	2.5E-5	7.12E-5	7.31E-5	1.1E-5	1.51E-5	1.29E-5	2.51E-5	7.79E-5	1.11E-5	3.03E-5	0.0015	0.0	9.6E-6	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.38E-5	0.0	1.13E-5	6.29E-5	6.52E-5	1.05E-4	9.44E-5	7.52E-5	1.86E-5	0.0	0.0	
